27.3	elwynn	OBJ	guid2990347427	entry1000370	lvl0	(-9414,116)	d84	hp0	mv0	tgt1122437431	?	>	dd0
27.3	elwynn	OBJ	guid993858170	entry1000251	lvl0	(-9405,126)	d98	hp0	mv0	tgt1123847504	?	>	dd0
27.3	elwynn	OBJ	guid993858169	entry1000251	lvl0	(-9406,126)	d97	hp0	mv0	tgt1123792978	?	>	dd0
27.3	elwynn	OBJ	guid2285702636	entry1000072	lvl0	(-9412,114)	d84	hp0	mv0	tgt1122293645	?	>	dd0
27.3	elwynn	OBJ	guid1631391208	entry1000033	lvl0	(-9413,126)	d94	hp0	mv0	tgt1123776070	?	>	dd0
27.3	elwynn	OBJ	guid2268925405	entry2695	lvl0	(-9402,112)	d89	hp0	mv0	tgt1121977762	?	>	dd0
27.3	elwynn	OBJ	guid20778458	entry179969	lvl0	(-9401,112)	d89	hp0	mv0	tgt1121989034	?	>	dd0
27.3	elwynn	OBJ	guid20778457	entry179969	lvl0	(-9401,112)	d89	hp0	mv0	tgt1121989034	?	>	dd0
27.3	elwynn	OBJ	guid524094926	entry184863	lvl0	(-9410,112)	d84	hp0	mv0	tgt1122003976	?	>	dd0
27.3	elwynn	OBJ	guid71110093	entry179972	lvl0	(-9411,112)	d83	hp0	mv0	tgt1121935294	?	>	dd0
27.3	elwynn	OBJ	guid2285702599	entry1000072	lvl0	(-9411,120)	d89	hp0	mv0	tgt1123034464	?	>	dd0
27.3	elwynn	OBJ	guid2168262080	entry1000065	lvl0	(-9410,122)	d91	hp0	mv0	tgt1123246408	?	>	dd0
27.3	elwynn	OBJ	guid4177553571	entry4089	lvl0	(-9459,102)	d57	hp0	mv0	tgt1120702956	?	>	dd0
27.3	elwynn	OBJ	guid1375758525	entry1618	lvl0	(-9550,117)	d115	hp0	mv0	tgt1122568503	?	>	dd0
27.3	elwynn	OBJ	guid3158120153	entry1000380	lvl0	(-9553,115)	d117	hp0	mv0	tgt1122408727	?	>	dd0
27.3	elwynn	OBJ	guid3158120152	entry1000380	lvl0	(-9554,117)	d119	hp0	mv0	tgt1122681618	?	>	dd0
29.3	elwynn	PLR	guid20000	entry0	lvl60	(-9460,45)	d0	hp100	mv0	tgt0	Obseye	>	dd0
29.3	elwynn	OBJ	guid218130619	entry2061	lvl0	(-9469,-7)	d53	hp0	mv0	tgt3235556297	?	>	dd0
29.3	elwynn	OBJ	guid4143999162	entry22775	lvl0	(-9469,-7)	d53	hp0	mv0	tgt3235556297	?	>	dd0
29.3	elwynn	OBJ	guid218130617	entry2061	lvl0	(-9470,-7)	d53	hp0	mv0	tgt3236454990	?	>	dd0
29.3	elwynn	OBJ	guid4160776376	entry22776	lvl0	(-9470,-7)	d53	hp0	mv0	tgt3236454990	?	>	dd0
29.3	elwynn	OBJ	guid3158120173	entry1000380	lvl0	(-9466,-0)	d45	hp0	mv0	tgt3157490734	?	>	dd0
29.3	elwynn	OBJ	guid3158120171	entry1000380	lvl0	(-9463,-1)	d46	hp0	mv0	tgt3213260405	?	>	dd0
29.3	elwynn	OBJ	guid3158120170	entry1000380	lvl0	(-9465,-1)	d47	hp0	mv0	tgt3216628599	?	>	dd0
29.3	elwynn	OBJ	guid3158120162	entry1000380	lvl0	(-9464,-0)	d45	hp0	mv0	tgt3185330014	?	>	dd0
29.3	elwynn	OBJ	guid3158120161	entry1000380	lvl0	(-9464,-1)	d46	hp0	mv0	tgt3209447732	?	>	dd0
29.3	elwynn	OBJ	guid3158120160	entry1000380	lvl0	(-9465,-1)	d46	hp0	mv0	tgt3210217857	?	>	dd0
29.3	elwynn	OBJ	guid3158120159	entry1000380	lvl0	(-9464,-1)	d46	hp0	mv0	tgt3208652912	?	>	dd0
29.3	elwynn	OBJ	guid402679426	entry1560	lvl0	(-9463,-2)	d47	hp0	mv0	tgt3222169820	?	>	dd0
29.3	elwynn	OBJ	guid1375758524	entry1618	lvl0	(-9410,-33)	d93	hp0	mv0	tgt3255037120	?	>	dd0
29.3	elwynn	OBJ	guid456986675	entry1000219	lvl0	(-9499,28)	d42	hp0	mv0	tgt1104994317	?	>	dd0
29.3	elwynn	OBJ	guid486566069	entry22813	lvl0	(-9471,29)	d19	hp0	mv0	tgt1105699956	?	>	dd0
29.3	elwynn	OBJ	guid1526753460	entry177499	lvl0	(-9477,28)	d24	hp0	mv0	tgt1105395974	?	>	dd0
29.3	elwynn	OBJ	guid1509976243	entry177498	lvl0	(-9474,30)	d21	hp0	mv0	tgt1106042316	?	>	dd0
29.3	elwynn	OBJ	guid1493199026	entry177497	lvl0	(-9472,29)	d20	hp0	mv0	tgt1105947578	?	>	dd0
29.3	elwynn	OBJ	guid469788849	entry22812	lvl0	(-9476,30)	d22	hp0	mv0	tgt1106138681	?	>	dd0
29.3	elwynn	OBJ	guid453011632	entry22811	lvl0	(-9477,30)	d23	hp0	mv0	tgt1106075504	?	>	dd0
29.3	elwynn	OBJ	guid1577084547	entry177502	lvl0	(-9467,16)	d30	hp0	mv0	tgt1098993631	?	>	dd0
29.3	elwynn	OBJ	guid3158120172	entry1000380	lvl0	(-9465,1)	d44	hp0	mv0	tgt1061419999	?	>	dd0
29.3	elwynn	OBJ	guid2403144500	entry181391	lvl0	(-9460,15)	d30	hp0	mv0	tgt1097723386	?	>	dd0
29.3	elwynn	OBJ	guid1346179891	entry180048	lvl0	(-9460,15)	d30	hp0	mv0	tgt1098298635	?	>	dd0
29.3	elwynn	OBJ	guid1346179890	entry180048	lvl0	(-9460,15)	d30	hp0	mv0	tgt1097352715	?	>	dd0
29.3	elwynn	OBJ	guid641536817	entry1000230	lvl0	(-9460,15)	d30	hp0	mv0	tgt1098013947	?	>	dd0
29.3	elwynn	OBJ	guid675091248	entry1000232	lvl0	(-9460,14)	d31	hp0	mv0	tgt1097325452	?	>	dd0
29.3	elwynn	OBJ	guid2503807791	entry180885	lvl0	(-9460,15)	d30	hp0	mv0	tgt1097701786	?	>	dd0
29.3	elwynn	OBJ	guid369125558	entry22806	lvl0	(-9462,16)	d29	hp0	mv0	tgt1099133092	?	>	dd0
29.3	elwynn	OBJ	guid2231395988	entry175749	lvl0	(-9461,16)	d29	hp0	mv0	tgt1098968937	?	>	dd0
29.3	elwynn	OBJ	guid335570579	entry22804	lvl0	(-9460,16)	d29	hp0	mv0	tgt1099164549	?	>	dd0
29.3	elwynn	OBJ	guid218130066	entry2061	lvl0	(-9456,23)	d22	hp0	mv0	tgt1102507462	?	>	dd0
29.3	elwynn	OBJ	guid4177553041	entry22777	lvl0	(-9456,23)	d22	hp0	mv0	tgt1102507462	?	>	dd0
29.3	elwynn	OBJ	guid4278216336	entry22783	lvl0	(-9466,6)	d39	hp0	mv0	tgt1086187876	?	>	dd0
29.3	elwynn	OBJ	guid1442866831	entry177494	lvl0	(-9459,13)	d32	hp0	mv0	tgt1096085091	?	>	dd0
29.3	elwynn	OBJ	guid218130062	entry2061	lvl0	(-9456,24)	d21	hp0	mv0	tgt1103268256	?	>	dd0
29.3	elwynn	OBJ	guid4127221389	entry22774	lvl0	(-9456,24)	d21	hp0	mv0	tgt1103268256	?	>	dd0
29.3	elwynn	OBJ	guid1560307339	entry177501	lvl0	(-9457,25)	d20	hp0	mv0	tgt1103514305	?	>	dd0
29.3	elwynn	OBJ	guid1543530122	entry177500	lvl0	(-9456,27)	d18	hp0	mv0	tgt1104866234	?	>	dd0
29.3	elwynn	OBJ	guid218130056	entry2061	lvl0	(-9455,23)	d22	hp0	mv0	tgt1102745698	?	>	dd0
29.3	elwynn	OBJ	guid4110444167	entry22773	lvl0	(-9455,23)	d22	hp0	mv0	tgt1102745698	?	>	dd0
29.3	elwynn	OBJ	guid318793350	entry22803	lvl0	(-9458,16)	d29	hp0	mv0	tgt1098907648	?	>	dd0
29.3	elwynn	OBJ	guid218130053	entry2061	lvl0	(-9456,21)	d24	hp0	mv0	tgt1101729104	?	>	dd0
29.3	elwynn	OBJ	guid4093666948	entry22772	lvl0	(-9456,21)	d24	hp0	mv0	tgt1101729104	?	>	dd0
29.3	elwynn	OBJ	guid1610639533	entry96	lvl0	(-9501,66)	d46	hp0	mv0	tgt1115956222	?	>	dd0
29.3	elwynn	OBJ	guid1593862316	entry95	lvl0	(-9501,66)	d46	hp0	mv0	tgt1115957350	?	>	dd0
29.3	elwynn	OBJ	guid3158120149	entry1000380	lvl0	(-9479,49)	d19	hp0	mv0	tgt1111831033	?	>	dd0
29.3	elwynn	OBJ	guid507318340	entry1000222	lvl0	(-9478,45)	d18	hp0	mv0	tgt1110677914	?	>	dd0
29.3	elwynn	OBJ	guid708644931	entry1000234	lvl0	(-9480,48)	d20	hp0	mv0	tgt1111371284	?	>	dd0
29.3	elwynn	OBJ	guid507320040	entry1000222	lvl0	(-9436,36)	d25	hp0	mv0	tgt1108423475	?	>	dd0
29.3	elwynn	OBJ	guid456988391	entry1000219	lvl0	(-9435,34)	d27	hp0	mv0	tgt1107899187	?	>	dd0
29.3	elwynn	OBJ	guid2805798448	entry61095	lvl0	(-9452,47)	d8	hp0	mv0	tgt1111200026	?	>	dd0
29.3	elwynn	OBJ	guid2168261799	entry1000065	lvl0	(-9464,46)	d4	hp0	mv0	tgt1110847914	?	>	dd0
29.3	elwynn	OBJ	guid2352811149	entry181388	lvl0	(-9451,47)	d9	hp0	mv0	tgt1111306378	?	>	dd0
29.3	elwynn	OBJ	guid2268925068	entry2695	lvl0	(-9448,44)	d12	hp0	mv0	tgt1110446807	?	>	dd0
29.3	elwynn	OBJ	guid2403142789	entry181391	lvl0	(-9451,48)	d9	hp0	mv0	tgt1111433229	?	>	dd0
29.3	elwynn	OBJ	guid2503806076	entry180885	lvl0	(-9451,48)	d9	hp0	mv0	tgt1111438131	?	>	dd0
29.3	elwynn	OBJ	guid524094587	entry184863	lvl0	(-9448,43)	d12	hp0	mv0	tgt1110111263	?	>	dd0
29.3	elwynn	OBJ	guid960302201	entry149049	lvl0	(-9448,45)	d12	hp0	mv0	tgt1110653534	?	>	dd0
29.3	elwynn	OBJ	guid2369588343	entry38029	lvl0	(-9450,44)	d10	hp0	mv0	tgt1110566004	?	>	dd0
29.3	elwynn	OBJ	guid1610639528	entry177504	lvl0	(-9459,37)	d8	hp0	mv0	tgt1108538216	?	>	dd0
29.3	elwynn	OBJ	guid50358432	entry144131	lvl0	(-9456,46)	d4	hp0	mv0	tgt1110919846	?	>	dd0
29.3	elwynn	OBJ	guid1593861772	entry177503	lvl0	(-9457,37)	d9	hp0	mv0	tgt1108480911	?	>	dd0
29.3	elwynn	OBJ	guid50334626	entry144131	lvl0	(-9456,46)	d4	hp0	mv0	tgt1110919846	?	>	dd0
29.3	elwynn	OBJ	guid1493199010	entry89	lvl0	(-9431,63)	d34	hp0	mv0	tgt1115300980	?	>	dd0
29.3	elwynn	OBJ	guid1509976225	entry90	lvl0	(-9431,65)	d35	hp0	mv0	tgt1115751868	?	>	dd0
29.3	elwynn	OBJ	guid524096535	entry184863	lvl0	(-9383,66)	d80	hp0	mv0	tgt1115979986	?	>	dd0
29.3	elwynn	OBJ	guid993858168	entry1000251	lvl0	(-9387,49)	d73	hp0	mv0	tgt1111801043	?	>	dd0
29.3	elwynn	OBJ	guid993858167	entry1000251	lvl0	(-9386,50)	d74	hp0	mv0	tgt1111953034	?	>	dd0
29.3	elwynn	OBJ	guid2168261801	entry1000065	lvl0	(-9399,54)	d62	hp0	mv0	tgt1113137165	?	>	dd0
29.3	elwynn	OBJ	guid2268925078	entry2695	lvl0	(-9395,60)	d66	hp0	mv0	tgt1114544590	?	>	dd0
29.3	elwynn	OBJ	guid2352811157	entry181388	lvl0	(-9395,60)	d67	hp0	mv0	tgt1114662555	?	>	dd0
29.3	elwynn	OBJ	guid1681722486	entry1000036	lvl0	(-9394,59)	d68	hp0	mv0	tgt1114397737	?	>	dd0
29.3	elwynn	OBJ	guid1664945071	entry1000035	lvl0	(-9389,63)	d74	hp0	mv0	tgt1115374931	?	>	dd0
29.3	elwynn	OBJ	guid87886760	entry179973	lvl0	(-9382,54)	d78	hp0	mv0	tgt1113176382	?	>	dd0
29.3	elwynn	OBJ	guid1748831142	entry1000040	lvl0	(-9398,59)	d64	hp0	mv0	tgt1114504167	?	>	dd0
29.3	elwynn	OBJ	guid1950157732	entry180340	lvl0	(-9397,60)	d65	hp0	mv0	tgt1114517589	?	>	dd0
29.3	elwynn	OBJ	guid2319256481	entry101770	lvl0	(-9398,59)	d63	hp0	mv0	tgt1114380960	?	>	dd0
29.3	elwynn	OBJ	guid2319256480	entry101770	lvl0	(-9396,60)	d66	hp0	mv0	tgt1114741827	?	>	dd0
29.3	elwynn	OBJ	guid154995609	entry179977	lvl0	(-9393,63)	d70	hp0	mv0	tgt1115348848	?	>	dd0
29.3	elwynn	OBJ	guid524094360	entry184863	lvl0	(-9393,63)	d70	hp0	mv0	tgt1115348848	?	>	dd0
29.3	elwynn	OBJ	guid2503805847	entry180885	lvl0	(-9397,60)	d64	hp0	mv0	tgt1114565771	?	>	dd0
29.3	elwynn	OBJ	guid524094357	entry184863	lvl0	(-9396,51)	d64	hp0	mv0	tgt1112252875	?	>	dd0
29.3	elwynn	OBJ	guid3694988179	entry180700	lvl0	(-9396,49)	d64	hp0	mv0	tgt1111878271	?	>	dd0
29.3	elwynn	OBJ	guid1664945040	entry1000035	lvl0	(-9398,53)	d63	hp0	mv0	tgt1112771029	?	>	dd0
29.3	elwynn	OBJ	guid1983712122	entry211062	lvl0	(-9381,65)	d82	hp0	mv0	tgt1115855258	?	>	dd0
29.3	elwynn	OBJ	guid1983712121	entry211062	lvl0	(-9378,62)	d84	hp0	mv0	tgt1115291648	?	>	dd0
29.3	elwynn	OBJ	guid1983712120	entry211062	lvl0	(-9375,59)	d86	hp0	mv0	tgt1114452787	?	>	dd0
29.3	elwynn	OBJ	guid1983712119	entry211062	lvl0	(-9378,57)	d83	hp0	mv0	tgt1113771213	?	>	dd0
29.3	elwynn	OBJ	guid1983712112	entry211062	lvl0	(-9381,54)	d79	hp0	mv0	tgt1113116823	?	>	dd0
29.3	elwynn	OBJ	guid1211960162	entry1000008	lvl0	(-9391,55)	d70	hp0	mv0	tgt1113354404	?	>	dd0
29.3	elwynn	OBJ	guid1375758505	entry1618	lvl0	(-9350,49)	d110	hp0	mv0	tgt1111883173	?	>	dd0
29.3	elwynn	OBJ	guid2264956914	entry3719	lvl0	(-9501,81)	d54	hp0	mv0	tgt1117961322	?	>	dd0
29.3	elwynn	OBJ	guid1577085103	entry94	lvl0	(-9500,68)	d46	hp0	mv0	tgt1116206871	?	>	dd0
29.3	elwynn	OBJ	guid1560307886	entry93	lvl0	(-9500,68)	d46	hp0	mv0	tgt1116209611	?	>	dd0
29.3	elwynn	OBJ	guid1543530667	entry92	lvl0	(-9499,67)	d45	hp0	mv0	tgt1116055785	?	>	dd0
29.3	elwynn	OBJ	guid1526753450	entry91	lvl0	(-9499,67)	d45	hp0	mv0	tgt1116054684	?	>	dd0
29.3	elwynn	OBJ	guid456988203	entry1000219	lvl0	(-9438,90)	d50	hp0	mv0	tgt1119092736	?	>	dd0
29.3	elwynn	OBJ	guid406656546	entry1000216	lvl0	(-9434,86)	d48	hp0	mv0	tgt1118539914	?	>	dd0
29.3	elwynn	OBJ	guid389879329	entry1000215	lvl0	(-9434,86)	d49	hp0	mv0	tgt1118578776	?	>	dd0
29.3	elwynn	OBJ	guid20780564	entry179969	lvl0	(-9434,86)	d48	hp0	mv0	tgt1118550596	?	>	dd0
29.3	elwynn	OBJ	guid20780563	entry179969	lvl0	(-9434,86)	d48	hp0	mv0	tgt1118550596	?	>	dd0
29.3	elwynn	OBJ	guid4194330791	entry4090	lvl0	(-9460,94)	d49	hp0	mv0	tgt1119643645	?	>	dd0
29.3	elwynn	OBJ	guid4160776358	entry4088	lvl0	(-9455,98)	d54	hp0	mv0	tgt1120206573	?	>	dd0
29.3	elwynn	OBJ	guid1811966117	entry123244	lvl0	(-9455,90)	d45	hp0	mv0	tgt1119099748	?	>	dd0
29.3	elwynn	OBJ	guid4143999140	entry4087	lvl0	(-9465,90)	d45	hp0	mv0	tgt1119090193	?	>	dd0
29.3	elwynn	OBJ	guid2805798445	entry61095	lvl0	(-9433,88)	d51	hp0	mv0	tgt1118849794	?	>	dd0
29.3	elwynn	OBJ	guid1815942698	entry180332	lvl0	(-9431,90)	d54	hp0	mv0	tgt1119130681	?	>	dd0
29.3	elwynn	OBJ	guid2688357929	entry1000096	lvl0	(-9431,90)	d54	hp0	mv0	tgt1119130681	?	>	dd0
29.3	elwynn	OBJ	guid20780583	entry179969	lvl0	(-9432,91)	d54	hp0	mv0	tgt1119272187	?	>	dd0
29.3	elwynn	OBJ	guid20780582	entry179969	lvl0	(-9431,91)	d55	hp0	mv0	tgt1119258293	?	>	dd0
29.3	elwynn	OBJ	guid37557797	entry179970	lvl0	(-9430,93)	d56	hp0	mv0	tgt1119442947	?	>	dd0
29.3	elwynn	OBJ	guid37557795	entry179970	lvl0	(-9431,92)	d56	hp0	mv0	tgt1119418135	?	>	dd0
29.3	elwynn	OBJ	guid71112224	entry179972	lvl0	(-9427,90)	d55	hp0	mv0	tgt1119035248	?	>	dd0
29.3	elwynn	OBJ	guid1631393311	entry1000033	lvl0	(-9431,91)	d55	hp0	mv0	tgt1119272921	?	>	dd0
29.3	elwynn	OBJ	guid20780573	entry179969	lvl0	(-9433,86)	d49	hp0	mv0	tgt1118631363	?	>	dd0
29.3	elwynn	OBJ	guid2168261800	entry1000065	lvl0	(-9410,82)	d62	hp0	mv0	tgt1118003855	?	>	dd0
29.3	elwynn	OBJ	guid2872906779	entry180651	lvl0	(-9387,70)	d77	hp0	mv0	tgt1116484403	?	>	dd0
29.3	elwynn	OBJ	guid507319322	entry1000222	lvl0	(-9384,71)	d81	hp0	mv0	tgt1116602368	?	>	dd0
29.3	elwynn	OBJ	guid456987673	entry1000219	lvl0	(-9388,72)	d77	hp0	mv0	tgt1116733440	?	>	dd0
29.3	elwynn	OBJ	guid490542104	entry1000221	lvl0	(-9384,67)	d79	hp0	mv0	tgt1116073283	?	>	dd0
29.3	elwynn	OBJ	guid456987670	entry1000219	lvl0	(-9383,69)	d81	hp0	mv0	tgt1116340224	?	>	dd0
29.3	elwynn	OBJ	guid960302228	entry149049	lvl0	(-9393,75)	d73	hp0	mv0	tgt1117077176	?	>	dd0
29.3	elwynn	OBJ	guid524094343	entry184863	lvl0	(-9391,71)	d74	hp0	mv0	tgt1116579797	?	>	dd0
29.3	elwynn	OBJ	guid1983712126	entry211062	lvl0	(-9391,72)	d74	hp0	mv0	tgt1116667904	?	>	dd0
29.3	elwynn	OBJ	guid1983712124	entry211062	lvl0	(-9387,71)	d78	hp0	mv0	tgt1116641690	?	>	dd0
29.3	elwynn	OBJ	guid1983712123	entry211062	lvl0	(-9384,68)	d80	hp0	mv0	tgt1116248474	?	>	dd0
29.3	elwynn	OBJ	guid960302565	entry149049	lvl0	(-9397,115)	d94	hp0	mv0	tgt1122350137	?	>	dd0
29.3	elwynn	OBJ	guid1681722799	entry1000036	lvl0	(-9399,116)	d94	hp0	mv0	tgt1122487501	?	>	dd0
29.3	elwynn	OBJ	guid2823591487	entry2008232	lvl0	(-9402,120)	d95	hp0	mv0	tgt1123065266	?	>	dd0
29.3	elwynn	OBJ	guid2990347430	entry1000370	lvl0	(-9416,123)	d90	hp0	mv0	tgt1123389276	?	>	dd0
29.3	elwynn	OBJ	guid524096677	entry184863	lvl0	(-9412,126)	d94	hp0	mv0	tgt1123873849	?	>	dd0
29.3	elwynn	OBJ	guid2990347428	entry1000370	lvl0	(-9414,126)	d93	hp0	mv0	tgt1123765846	?	>	dd0
29.3	elwynn	OBJ	guid2990347427	entry1000370	lvl0	(-9414,116)	d84	hp0	mv0	tgt1122437431	?	>	dd0
29.3	elwynn	OBJ	guid993858170	entry1000251	lvl0	(-9405,126)	d98	hp0	mv0	tgt1123847504	?	>	dd0
29.3	elwynn	OBJ	guid993858169	entry1000251	lvl0	(-9406,126)	d97	hp0	mv0	tgt1123792978	?	>	dd0
29.3	elwynn	OBJ	guid2285702636	entry1000072	lvl0	(-9412,114)	d84	hp0	mv0	tgt1122293645	?	>	dd0
29.3	elwynn	OBJ	guid1631391208	entry1000033	lvl0	(-9413,126)	d94	hp0	mv0	tgt1123776070	?	>	dd0
29.3	elwynn	OBJ	guid2268925405	entry2695	lvl0	(-9402,112)	d89	hp0	mv0	tgt1121977762	?	>	dd0
29.3	elwynn	OBJ	guid20778458	entry179969	lvl0	(-9401,112)	d89	hp0	mv0	tgt1121989034	?	>	dd0
29.3	elwynn	OBJ	guid20778457	entry179969	lvl0	(-9401,112)	d89	hp0	mv0	tgt1121989034	?	>	dd0
29.3	elwynn	OBJ	guid524094926	entry184863	lvl0	(-9410,112)	d84	hp0	mv0	tgt1122003976	?	>	dd0
29.3	elwynn	OBJ	guid71110093	entry179972	lvl0	(-9411,112)	d83	hp0	mv0	tgt1121935294	?	>	dd0
29.3	elwynn	OBJ	guid2285702599	entry1000072	lvl0	(-9411,120)	d89	hp0	mv0	tgt1123034464	?	>	dd0
29.3	elwynn	OBJ	guid2168262080	entry1000065	lvl0	(-9410,122)	d91	hp0	mv0	tgt1123246408	?	>	dd0
29.3	elwynn	OBJ	guid4177553571	entry4089	lvl0	(-9459,102)	d57	hp0	mv0	tgt1120702956	?	>	dd0
29.3	elwynn	OBJ	guid1375758525	entry1618	lvl0	(-9550,117)	d115	hp0	mv0	tgt1122568503	?	>	dd0
29.3	elwynn	OBJ	guid3158120153	entry1000380	lvl0	(-9553,115)	d117	hp0	mv0	tgt1122408727	?	>	dd0
29.3	elwynn	OBJ	guid3158120152	entry1000380	lvl0	(-9554,117)	d119	hp0	mv0	tgt1122681618	?	>	dd0
31.3	elwynn	PLR	guid20000	entry0	lvl60	(-9460,45)	d0	hp100	mv0	tgt0	Obseye	>	dd0
31.3	elwynn	OBJ	guid218130619	entry2061	lvl0	(-9469,-7)	d53	hp0	mv0	tgt3235556297	?	>	dd0
31.3	elwynn	OBJ	guid4143999162	entry22775	lvl0	(-9469,-7)	d53	hp0	mv0	tgt3235556297	?	>	dd0
31.3	elwynn	OBJ	guid218130617	entry2061	lvl0	(-9470,-7)	d53	hp0	mv0	tgt3236454990	?	>	dd0
31.3	elwynn	OBJ	guid4160776376	entry22776	lvl0	(-9470,-7)	d53	hp0	mv0	tgt3236454990	?	>	dd0
31.3	elwynn	OBJ	guid3158120173	entry1000380	lvl0	(-9466,-0)	d45	hp0	mv0	tgt3157490734	?	>	dd0
31.3	elwynn	OBJ	guid3158120171	entry1000380	lvl0	(-9463,-1)	d46	hp0	mv0	tgt3213260405	?	>	dd0
31.3	elwynn	OBJ	guid3158120170	entry1000380	lvl0	(-9465,-1)	d47	hp0	mv0	tgt3216628599	?	>	dd0
31.3	elwynn	OBJ	guid3158120162	entry1000380	lvl0	(-9464,-0)	d45	hp0	mv0	tgt3185330014	?	>	dd0
31.3	elwynn	OBJ	guid3158120161	entry1000380	lvl0	(-9464,-1)	d46	hp0	mv0	tgt3209447732	?	>	dd0
31.3	elwynn	OBJ	guid3158120160	entry1000380	lvl0	(-9465,-1)	d46	hp0	mv0	tgt3210217857	?	>	dd0
31.3	elwynn	OBJ	guid3158120159	entry1000380	lvl0	(-9464,-1)	d46	hp0	mv0	tgt3208652912	?	>	dd0
31.3	elwynn	OBJ	guid402679426	entry1560	lvl0	(-9463,-2)	d47	hp0	mv0	tgt3222169820	?	>	dd0
31.3	elwynn	OBJ	guid1375758524	entry1618	lvl0	(-9410,-33)	d93	hp0	mv0	tgt3255037120	?	>	dd0
31.3	elwynn	OBJ	guid456986675	entry1000219	lvl0	(-9499,28)	d42	hp0	mv0	tgt1104994317	?	>	dd0
31.3	elwynn	OBJ	guid486566069	entry22813	lvl0	(-9471,29)	d19	hp0	mv0	tgt1105699956	?	>	dd0
31.3	elwynn	OBJ	guid1526753460	entry177499	lvl0	(-9477,28)	d24	hp0	mv0	tgt1105395974	?	>	dd0
31.3	elwynn	OBJ	guid1509976243	entry177498	lvl0	(-9474,30)	d21	hp0	mv0	tgt1106042316	?	>	dd0
31.3	elwynn	OBJ	guid1493199026	entry177497	lvl0	(-9472,29)	d20	hp0	mv0	tgt1105947578	?	>	dd0
31.3	elwynn	OBJ	guid469788849	entry22812	lvl0	(-9476,30)	d22	hp0	mv0	tgt1106138681	?	>	dd0
31.3	elwynn	OBJ	guid453011632	entry22811	lvl0	(-9477,30)	d23	hp0	mv0	tgt1106075504	?	>	dd0
31.3	elwynn	OBJ	guid1577084547	entry177502	lvl0	(-9467,16)	d30	hp0	mv0	tgt1098993631	?	>	dd0
31.3	elwynn	OBJ	guid3158120172	entry1000380	lvl0	(-9465,1)	d44	hp0	mv0	tgt1061419999	?	>	dd0
31.3	elwynn	OBJ	guid2403144500	entry181391	lvl0	(-9460,15)	d30	hp0	mv0	tgt1097723386	?	>	dd0
31.3	elwynn	OBJ	guid1346179891	entry180048	lvl0	(-9460,15)	d30	hp0	mv0	tgt1098298635	?	>	dd0
31.3	elwynn	OBJ	guid1346179890	entry180048	lvl0	(-9460,15)	d30	hp0	mv0	tgt1097352715	?	>	dd0
31.3	elwynn	OBJ	guid641536817	entry1000230	lvl0	(-9460,15)	d30	hp0	mv0	tgt1098013947	?	>	dd0
31.3	elwynn	OBJ	guid675091248	entry1000232	lvl0	(-9460,14)	d31	hp0	mv0	tgt1097325452	?	>	dd0
31.3	elwynn	OBJ	guid2503807791	entry180885	lvl0	(-9460,15)	d30	hp0	mv0	tgt1097701786	?	>	dd0
31.3	elwynn	OBJ	guid369125558	entry22806	lvl0	(-9462,16)	d29	hp0	mv0	tgt1099133092	?	>	dd0
31.3	elwynn	OBJ	guid2231395988	entry175749	lvl0	(-9461,16)	d29	hp0	mv0	tgt1098968937	?	>	dd0
31.3	elwynn	OBJ	guid335570579	entry22804	lvl0	(-9460,16)	d29	hp0	mv0	tgt1099164549	?	>	dd0
31.3	elwynn	OBJ	guid218130066	entry2061	lvl0	(-9456,23)	d22	hp0	mv0	tgt1102507462	?	>	dd0
31.3	elwynn	OBJ	guid4177553041	entry22777	lvl0	(-9456,23)	d22	hp0	mv0	tgt1102507462	?	>	dd0
31.3	elwynn	OBJ	guid4278216336	entry22783	lvl0	(-9466,6)	d39	hp0	mv0	tgt1086187876	?	>	dd0
31.3	elwynn	OBJ	guid1442866831	entry177494	lvl0	(-9459,13)	d32	hp0	mv0	tgt1096085091	?	>	dd0
31.3	elwynn	OBJ	guid218130062	entry2061	lvl0	(-9456,24)	d21	hp0	mv0	tgt1103268256	?	>	dd0
31.3	elwynn	OBJ	guid4127221389	entry22774	lvl0	(-9456,24)	d21	hp0	mv0	tgt1103268256	?	>	dd0
31.3	elwynn	OBJ	guid1560307339	entry177501	lvl0	(-9457,25)	d20	hp0	mv0	tgt1103514305	?	>	dd0
31.3	elwynn	OBJ	guid1543530122	entry177500	lvl0	(-9456,27)	d18	hp0	mv0	tgt1104866234	?	>	dd0
31.3	elwynn	OBJ	guid218130056	entry2061	lvl0	(-9455,23)	d22	hp0	mv0	tgt1102745698	?	>	dd0
31.3	elwynn	OBJ	guid4110444167	entry22773	lvl0	(-9455,23)	d22	hp0	mv0	tgt1102745698	?	>	dd0
31.3	elwynn	OBJ	guid318793350	entry22803	lvl0	(-9458,16)	d29	hp0	mv0	tgt1098907648	?	>	dd0
31.3	elwynn	OBJ	guid218130053	entry2061	lvl0	(-9456,21)	d24	hp0	mv0	tgt1101729104	?	>	dd0
31.3	elwynn	OBJ	guid4093666948	entry22772	lvl0	(-9456,21)	d24	hp0	mv0	tgt1101729104	?	>	dd0
31.3	elwynn	OBJ	guid1610639533	entry96	lvl0	(-9501,66)	d46	hp0	mv0	tgt1115956222	?	>	dd0
